MeetingID,Date,Track,DayType,Club,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake_1,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213916,9,Group 2,Flat,1600,Opn Hcp,120000,17:11:00,Y,52,Unrestricted,Open,Unrestricted,hcp,Good,3,Cloudy,350127,2,14,Hypnos,6,g,57.5,1.35.43,0.36.31,5,,Roger James & Robert Wellwood,Cambridge,39.4,0,1800,Ryan Elliot,57.5,0,96,0,0,"Ear Covers Pre-Race, Approved Plates, Norton Bit",313564,Reliable Man (Gb) 2008,278465,Quality Dream (Aus) 2006
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213916,9,Group 2,Flat,1600,Opn Hcp,120000,17:11:00,Y,52,Unrestricted,Open,Unrestricted,hcp,Good,3,Cloudy,351130,3,7,Masetto,6,g,56.5,1.35.42,0.35.62,4.9, SHORT HEAD,Stephen Marsh,Cambridge,39.7,0,3000,Leith Innes,56.5,0,94,0,0,"Ear Covers Pre-Race on, Approved Plates, Lugging Bit on",301053,Cape Blanco (Ire) 2007,244989,Passchendaele (Nz) 2005
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213916,9,Group 2,Flat,1600,Opn Hcp,120000,17:11:00,Y,52,Unrestricted,Open,Unrestricted,hcp,Good,3,Cloudy,353951,1,12,Showoroses,5,m,59,1.35.49,0.36.21,5.4,,Joanne Surgenor,Ardmore Lodge,10.8,0,1800,Michael Mcnab,59,0,103,0,0,"Approved Plates, Lugging Bit",287687,Showcasing (Gb) 2007,202624,Rodrigo Rose (Nz) 1998
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213916,9,Group 2,Flat,1600,Opn Hcp,120000,17:11:00,Y,52,Unrestricted,Open,Unrestricted,hcp,Good,3,Cloudy,359923,7,13,Mai Tai,5,m,52.5,1.34.71,0.35.35,0.1, 1 1/2 LEN,Jamie Richards,Matamata,20.6,4.2,22200,Ashvin Goindasamy,52.5,0,90,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nasal Strip, Nose Band, Tongue Tie",300453,Atlante (Aus) 2010,260630,Tropical Punch (Nz) 2007
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213916,9,Group 2,Flat,1600,Opn Hcp,120000,17:11:00,Y,52,Unrestricted,Open,Unrestricted,hcp,Good,3,Cloudy,364318,4,8,Gold Watch,5,g,54,,,,,Cliff Goss,Tauranga,1.9,0,0,Danielle Johnson,54,0,89,0,0,"Approved Plates, Standard Bit",285139,Swiss Ace (Aus) 2004,233111,Trudy Tee (Nz) 2003
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213916,9,Group 2,Flat,1600,Opn Hcp,120000,17:11:00,Y,52,Unrestricted,Open,Unrestricted,hcp,Good,3,Cloudy,368353,15,6,Dragon Queen,4,m,52,1.34.93,0.35.62,1.6, 2 1/2 LEN,Michael Moroney & Pam Gerard,Matamata,36.6,5.8,10800,Taiki Yanagida,53,-1,74,0,0,"Approved Plates, Lugging Bit, Blinkers on",350344,Sweynesse (Aus) 2011,291116,Happy Endings (Nz) 2011
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213916,9,Group 2,Flat,1600,Opn Hcp,120000,17:11:00,Y,52,Unrestricted,Open,Unrestricted,hcp,Good,3,Cloudy,378244,12,4,Slave To Love,4,m,52,1.35.62,0.36.11,6.2,,Peter & Dawn Williams,Byerley Park,10.1,0,1800,Lisa Allpress,52,0,81,0,0,"Approved Plates, Lugging Bit, Blinkers, Barrier Blanket",238456,Savabeel (Aus) 2001,287652,Moochi Me (Aus) 2010
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213916,9,Group 2,Flat,1600,Opn Hcp,120000,17:11:00,Y,52,Unrestricted,Open,Unrestricted,hcp,Good,3,Cloudy,379012,8,1,Needle And Thread (Aus),4,m,52,1.36.63,0.37.64,13,,Stephen Autridge & Kris Shailer,Matamata,82.8,0,0,Bridget Grylls,52,0,88,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nose Band",287689,Makfi (Gb) 2007,251962,Fleece (Gb) 2002
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213916,9,Group 2,Flat,1600,Opn Hcp,120000,17:11:00,Y,52,Unrestricted,Open,Unrestricted,hcp,Good,3,Cloudy,381278,14,3,Mali Ston,4,g,52,1.34.70,0.34.92,, NOSE,Darryn Weatherley,Matamata,12.1,3,69000,Sam Weatherley,53,-1,79,0,0,"Ear Covers Pre-Race, Approved Plates, Tongue Control Bit, Nose Band",287992,El Roca (Aus) 2010,255133,Loviste (Nz) 2006
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213916,9,Group 2,Flat,1600,Opn Hcp,120000,17:11:00,Y,52,Unrestricted,Open,Unrestricted,hcp,Good,3,Cloudy,396527,13,5,Providenceprovides (Aus),4,m,52,1.35.84,0.36.79,7.7,,Tony Pike,Cambridge,6.3,0,0,Kozzi Asano,52,0,80,0,0,"Approved Plates, Lugging Bit, Blinkers",365179,Real Impact (Jpn) 2008,396528,Statuette (Aus) 2009
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213922,8,Group 1,Flat,1200,Opn-Sw&P,240000,16:30:00,Y,,Unrestricted,Open,Unrestricted,sw+p,Good,3,Cloudy,351059,5,2,Summer Passage (Aus),7,g,55,1.10.43,0.34.29,6.6, 1 1/4 LEN,Lance O'Sullivan & Andrew Scott,Matamata,47.8,0,6000,Craig Grylls,55,0,86,0,0,"Approved Plates, Lugging Bit, Nose Band",250718,Snitzel (Aus) 2002,351060,Subsequent (Aus) 2008
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213922,8,Group 1,Flat,1200,Opn-Sw&P,240000,16:30:00,Y,,Unrestricted,Open,Unrestricted,sw+p,Good,3,Cloudy,354114,9,9,Our Alley Cat,5,m,53,1.10.73,0.34.95,8.8,,Vicki Prendergast,Matamata,25.1,0,3600,Sam Weatherley,53,0,96,0,0,"Approved Plates, Lugging Bit, Side Winkers",300453,Atlante (Aus) 2010,255282,Cat Woman (Nz) 2006
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213922,8,Group 1,Flat,1200,Opn-Sw&P,240000,16:30:00,Y,,Unrestricted,Open,Unrestricted,sw+p,Good,3,Cloudy,358194,3,5,Entriviere,5,m,55,1.09.36,0.33.22,, 1 1/2 LEN,Jamie Richards,Matamata,2,1.1,138000,Opie Bosson,55,0,105,0,0,"Ear Covers Pre-Race, Approved Plates, Concussion Plates (Front), Lugging Bit, Nose Band, Tongue Tie",248656,Tavistock (Nz) 2005,244869,Marcey'S Belt (Aus) 2005
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213922,8,Group 1,Flat,1200,Opn-Sw&P,240000,16:30:00,Y,,Unrestricted,Open,Unrestricted,sw+p,Good,3,Cloudy,361541,7,1,Roch 'N' Horse,5,m,53.5,1.10.69,0.34.68,8.6,,Michael Moroney & Pam Gerard,Matamata,18,0,3600,Danielle Johnson,53.5,0,86,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",280637,Per Incanto (Usa) 2004,281021,Rochfort (Nz) 2010
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213922,8,Group 1,Flat,1200,Opn-Sw&P,240000,16:30:00,Y,,Unrestricted,Open,Unrestricted,sw+p,Good,3,Cloudy,364592,4,6,Levante,5,m,55,1.09.60,0.33.30,1.5, 1 1/4 LEN,Ken & Bev Kelso,Matamata,2.4,1.2,44400,Ryan Elliot,55,0,105,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",337555,Proisir (Aus) 2009,212795,Island Doy (Gb) 1995
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213922,8,Group 1,Flat,1200,Opn-Sw&P,240000,16:30:00,Y,,Unrestricted,Open,Unrestricted,sw+p,Good,3,Cloudy,379386,8,4,Rose 'N' Power,4,m,53.5,1.10.75,0.34.98,9,,Fred & Lindsay Cornege,,20.3,0,3600,Matthew Cameron,53.5,0,84,0,0,"Approved Plates, Lugging Bit, Ear Covers",313325,Power (Gb) 2009,285352,Diamond Rose (Nz) 2010
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213922,8,Group 1,Flat,1200,Opn-Sw&P,240000,16:30:00,Y,,Unrestricted,Open,Unrestricted,sw+p,Good,3,Cloudy,382199,2,8,Gino Severini (Ire),8,g,56,1.10.60,0.34.31,7.9,,Bruce Wallace & Grant Cooksley,Byerley Park,66.6,0,3600,Masa Hashizume,56,0,98,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Blinkers",244847,Fastnet Rock (Aus) 2001,382200,Green Castle (Ire) 1999
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213922,8,Group 1,Flat,1200,Opn-Sw&P,240000,16:30:00,Y,,Unrestricted,Open,Unrestricted,sw+p,Good,3,Cloudy,382792,6,3,Babylon Berlin (Aus),4,m,53.5,1.09.84,0.33.93,2.8, 3 1/2 LEN,Ben Foote,Cambridge,13.9,2.3,21600,Michael Mcnab,53.5,0,92,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",325398,All Too Hard (Aus) 2009,231257,You Can'T Say That (Aus) 2002
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213922,8,Group 1,Flat,1200,Opn-Sw&P,240000,16:30:00,Y,,Unrestricted,Open,Unrestricted,sw+p,Good,3,Cloudy,397993,1,7,Packing Rockstar (Aus),6,g,57,1.10.36,0.34.57,6.3, NECK,Lauren Brennan,Cambridge,21.2,0,12000,Leith Innes,57,0,101,0,0,"Approved Plates, Standard Bit, Side Winkers, Tongue Tie",244847,Fastnet Rock (Aus) 2001,270161,Anabandana (Aus) 2008
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,384985,12,7,Social Distance,3,f,56.5,2.07.99,0.34.86,6,,Stephen Marsh,Cambridge,25.9,0,1800,Sam Weatherley,56.5,0,62,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",238456,Savabeel (Aus) 2001,318679,Navapura (Nz) 2013
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,387108,4,8,Just Dance,3,f,56.5,2.08.80,0.35.86,11.4,,David Greene,Te Rapa,11.1,0,0,Danielle Johnson,56.5,0,65,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Tongue Tie",248656,Tavistock (Nz) 2005,289207,Stolen Dance (Nz) 2011
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,388909,14,2,Sadler'S Chick,3,f,56.5,2.08.90,0.35.84,12.1,,Stephen Marsh,Cambridge,35,0,0,Matthew Cameron,56.5,0,50,0,0,"Approved Plates, Lugging Bit, Side Winkers (1st time)",238456,Savabeel (Aus) 2001,365115,Kendall Lass (Fr) 2007
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,388989,8,12,Outfit,3,f,56.5,2.08.67,0.35.44,10.6,,Jamie Richards,Matamata,5.8,0,1800,Opie Bosson,56.5,0,63,0,0,"Ear Covers Pre-Race (1st time), Approved Plates, Lugging Bit, Tongue Tie",364022,Tivaci (Aus) 2012,272020,Costume (Nz) 2009
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,389248,6,13,Miss Madison,3,f,56.5,2.08.40,0.34.79,8.8,,Ben Foote,Cambridge,37.4,0,1800,Kozzi Asano,56.5,0,63,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie (1st time)",368327,Astern (Aus) 2013,312888,Kechika (Aus) 2011
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,389609,3,3,The High Priestess,3,f,56.5,2.08.19,0.35.20,7.4,,Don Walker,Byerley Park,5.2,0,1800,Joe Kamaruddin,56.5,0,68,0,0,"Approved Plates, Standard Bit",313564,Reliable Man (Gb) 2008,257320,Postmans Daughter (Nz) 2007
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,389803,13,9,Trieste,3,f,56.5,2.08.39,0.35.15,8.7,,Jamie Richards,Matamata,34.9,0,1800,Craig Grylls,56.5,0,52,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers, Tongue Tie",364022,Tivaci (Aus) 2012,283363,Domani Oro (Nz) 2010
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,389842,15,4,The Sprinkler,3,f,56.5,2.09.56,0.36.78,16.5,,Bruce Wallace & Grant Cooksley,Byerley Park,74.8,0,0,Masa Hashizume,56.5,0,50,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Blinkers (1st time)",313564,Reliable Man (Gb) 2008,285222,Tihi Keepa (Nz) 2010
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,391373,10,14,Verona,3,f,56.5,2.07.75,0.34.70,4.4, 1 1/2 LEN,Jenna Mahoney,Byerley Park,22.3,0,6000,Ashvin Goindasamy,56.5,0,63,0,0,"Approved Plates, Lugging Bit, Blinkers",364774,Belardo (Ire) 2012,240059,Spamalot (Nz) 2004
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,391780,9,6,Self Obsession,3,f,56.5,2.07.14,0.34.37,, NOSE,Jamie Richards,Matamata,4.7,2,69000,Michael Mcnab,56.5,0,63,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers, Tongue Tie",287450,Shocking (Aus) 2005,271640,Mawaakib (Nz) 2009
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,394084,1,11,Mustang Valley,3,f,56.5,2.07.97,0.34.56,5.9, SHORT HEAD,Murray Baker & Andrew Forsman,Cambridge,10.4,0,3000,Lisa Allpress,56.5,0,71,0,0,"Approved Plates, Bar Plates (Front) (1st time), Lugging Bit",364460,Vanbrugh (Aus) 2012,365473,Cream Of The Crop (Aus) 2012
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,394304,2,5,Aquacade,3,f,56.5,2.07.63,0.34.58,3.6, 3/4 LEN,Lance Noble,Karaka,5.2,2,10800,Leith Innes,56.5,0,68,0,0,"Approved Plates, Lugging Bit",277059,Dundeel (Nz) 2009,364666,Forest Of Seas (Ire) 2011
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,395130,11,1,Set In Stone,3,f,56.5,2.08.92,0.36.33,12.2,,Team Rogerson,Tuhikaramea,61.9,0,0,Tegan Newman,56.5,0,62,0,0,"Approved Plates, Lugging Bit, Blinkers, Nose Band",287992,El Roca (Aus) 2010,323281,Paxos (Nz) 2013
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213923,5,Group 2,Flat,2000,3Yof Sw,120000,14:44:00,Y,,3Yo,Open,Fillies,sw,Good,3,Cloudy,395707,5,10,Princess Lowry,3,f,56.5,2.07.14,0.34.24,0.1, 3 1/2 LEN,Team Rogerson,Tuhikaramea,24.7,5.9,22200,Shaun Mckay,56.5,0,64,0,0,"Ear Covers Pre-Race (1st time), Approved Plates, Lugging Bit, Nose Band (1st time)",242640,Roc De Cambes (Nz) 2004,286790,Alezan (Nz) 2010
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213924,6,Group 2,Flat,1600,3Yo Sw,120000,15:21:00,Y,,3Yo,Open,Unrestricted,sw,Good,3,Cloudy,382779,1,8,Tutukaka,3,g,56.5,1.38.25,0.35.11,8.9,,Tony Pike,Cambridge,4.9,0,1800,Leith Innes,56.5,0,80,0,0,"Ear Covers Pre-Race (1st time), Approved Plates, Lugging Bit, Side Winkers on",248656,Tavistock (Nz) 2005,274263,Meleka Belle (Nz) 2009
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213924,6,Group 2,Flat,1600,3Yo Sw,120000,15:21:00,Y,,3Yo,Open,Unrestricted,sw,Good,3,Cloudy,386641,11,3,The Landing,3,g,56.5,1.37.89,0.34.85,6.5,,Tony Pike,Cambridge,37.4,0,1800,Kozzi Asano,56.5,0,62,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie (1st time)",364022,Tivaci (Aus) 2012,237830,Syrah (Nz) 2003
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213924,6,Group 2,Flat,1600,3Yo Sw,120000,15:21:00,Y,,3Yo,Open,Unrestricted,sw,Good,3,Cloudy,387548,3,1,Dark Destroyer,3,g,56.5,1.36.90,0.34.42,, LONG HEAD,Lance O'Sullivan & Andrew Scott,Matamata,4.7,1.8,69000,Sam Weatherley,56.5,0,75,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time), Barrier Blanket",337555,Proisir (Aus) 2009,301392,All Can Party (Aus) 2011
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213924,6,Group 2,Flat,1600,3Yo Sw,120000,15:21:00,Y,,3Yo,Open,Unrestricted,sw,Good,3,Cloudy,389486,7,5,Drum Major,3,g,56.5,1.37.66,0.35.26,4.9, HEAD,Team Rogerson,Tuhikaramea,35.7,0,3000,Matthew Cameron,56.5,0,67,0,0,"Approved Plates, Lugging Bit, Visor Blinkers, Tongue Tie",336891,Epaulette (Aus) 2009,265094,Herman (Aus) 2008
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213924,6,Group 2,Flat,1600,3Yo Sw,120000,15:21:00,Y,,3Yo,Open,Unrestricted,sw,Good,3,Cloudy,389899,4,9,White Noise,3,g,56.5,1.37.69,0.34.77,5.1,,Murray Baker & Andrew Forsman,Cambridge,9,0,1800,Ryan Elliot,56.5,0,72,0,0,"Approved Plates, Lugging Bit, Blinkers",287992,El Roca (Aus) 2010,313132,White Nymph (Nz) 2011
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213924,6,Group 2,Flat,1600,3Yo Sw,120000,15:21:00,Y,,3Yo,Open,Unrestricted,sw,Good,3,Cloudy,394469,10,2,Yes We Khan,3,g,56.5,1.38.26,0.35.58,9,,Bruce Wallace & Grant Cooksley,Byerley Park,61.8,0,1800,Masa Hashizume,56.5,0,63,0,0,"Approved Plates, Concussion Plates (Front), Blinkers (1st time), Tongue Tie",300491,Mongolian Khan (Aus) 2011,260915,Nothing But A Grin (Nz) 2007
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213924,6,Group 2,Flat,1600,3Yo Sw,120000,15:21:00,Y,,3Yo,Open,Unrestricted,sw,Good,3,Cloudy,394606,6,7,Te Toki,3,g,56.5,1.37.62,0.34.78,4.7, LONG HEAD,Simon & Katrina Alexander,Matamata,4.6,0,6000,Craig Grylls,56.5,0,68,0,0,"Ear Covers Pre-Race (1st time), Approved Plates, Lugging Bit, Tongue Tie",304873,Tarzino (Nz) 2012,287611,Espresso Cavallo (Aus) 2005
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213924,6,Group 2,Flat,1600,3Yo Sw,120000,15:21:00,Y,,3Yo,Open,Unrestricted,sw,Good,3,Cloudy,396353,2,4,Field Of Gold (Aus),3,g,56.5,1.36.94,0.34.70,0.2, 2 1/2 LEN,Tony Pike,Cambridge,4.9,1.8,22200,Michael Mcnab,56.5,0,77,0,0,"Approved Plates, Lugging Bit, Blinkers",289455,Starspangledbanner (Aus) 2006,255624,Chasing Mammon (Aus) 2005
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213924,6,Group 2,Flat,1600,3Yo Sw,120000,15:21:00,Y,,3Yo,Open,Unrestricted,sw,Good,3,Cloudy,396460,8,6,Mr Jay Eight,3,g,56.5,1.37.30,0.34.54,2.7, 2 LEN,Shaun & Emma Clotworthy,Byerley Park,5.9,1.9,10800,Danielle Johnson,56.5,0,64,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",280637,Per Incanto (Usa) 2004,299837,Enyanna Marie (Nz) 2011
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213925,3,Group 2,Flat,1200,2Yo Sw,120000,13:34:00,Y,,2Yo,Open,Unrestricted,sw,Good,3,Cloudy,400235,2,4,Sacred Satono,2,c,56.5,1.11.88,0.35.44,0.7, LONG NECK,Bruce Wallace & Grant Cooksley,Byerley Park,10.5,0,6000,Leith Innes,56.5,0,64,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit",381166,Satono Aladdin (Jpn) 2011,227746,Belle Joie (Nz) 2002
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213925,3,Group 2,Flat,1200,2Yo Sw,120000,13:34:00,Y,,2Yo,Open,Unrestricted,sw,Good,3,Cloudy,401057,5,5,Wolverine,2,f,54.5,1.11.74,0.35.06,, LONG NECK,Roydon Bergerson,Awapuni,2.4,1.1,69000,Danielle Johnson,54.5,0,70,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",364022,Tivaci (Aus) 2012,319888,Knew It (Nz) 2013
50455,1/01/2022 0:00,Ellerslie,Premier,Auckland Thoroughbred Racing,Good,3,Cloudy,Out 3M | 7Mm Irrigation Applied Last Night,213925,3,Group 2,Flat,1200,2Yo Sw,120000,13:34:00,Y,,2Yo,Open,Unrestricted,sw,Good,3,Cloudy,406449,1,8,Mascarinto,2,g,56.5,1.11.92,0.35.64,1.1, 2 LEN,Steven Cole,Byerley Park,11.1,0,3000,Kozzi Asano,56.5,0,64,0,0,"Ear Covers Pre-Race (1st time), Approved Plates, Lugging Bit",280637,Per Incanto (Usa) 2004,282980,Black Mascara (Nz) 2010
